Tipo;"Item inventariable";"Item con variantes";"Venta en negativo";Nombre;"Codigo del producto o servicio";Referencia;"Unidad de medida";Categoria;Descripcion;"Costo inicial";"Precio base";Impuesto;"Precio total";"Precio: General";"Precio: Lista General 2023";"Codigo cuenta contable";"Cuenta contable";"Codigo cuenta de inventario";"Cuenta de inventario";"Codigo cuenta de costo de venta";"Cuenta de costo de venta";"Codigo de barras2";"codigo de barras 3";"Codigo de barras"
Producto;Si;No;Si;"PAPEL PERIODICO X 1 VUELTA APROX METRO";;700;Unidad;"SOGAS Y CADENAS";;250,000000;588,000000;19.00;700;588,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305775
Producto;Si;No;Si;"PERRO 1/2";;3393;Unidad;TORNILLERIA;;1889,000000;2521,000000;19.00;3000;2521,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305776
Producto;Si;No;Si;"PERRO 1/4";;3390;Unidad;TORNILLERIA;;639,000000;1261,000000;19.00;1501;1261,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305777
Producto;Si;No;Si;"PERRO 3/16";;3389;Unidad;TORNILLERIA;;517,000000;840,000000;19.00;1000;840,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305778
Producto;Si;No;Si;"PERRO 3/8";;3392;Unidad;TORNILLERIA;;1398,000000;2101,000000;19.00;2500;2101,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305779
Producto;Si;No;Si;"PERRO 5/16";;3391;Unidad;TORNILLERIA;;538,000000;840,000000;19.00;1000;840,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305780
Producto;Si;No;Si;"PERRO 5/32";;3388;Unidad;TORNILLERIA;;413,000000;840,000000;19.00;1000;840,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305781
Producto;Si;No;Si;"PERRO 7/16";;3383;Unidad;TORNILLERIA;;1453,000000;2101,000000;19.00;2500;2101,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305782
Producto;Si;No;Si;"PIE DE AMIGO PAR 10X12";;1779;Unidad;"HOGAR Y COCINA";;4330,000000;6303,000000;19.00;7501;6303,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;5118592199806
Producto;Si;No;Si;"PIE DE AMIGO PAR 12X14";;1780;Unidad;"HOGAR Y COCINA";;5200,000000;7143,000000;19.00;8500;7143,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305783
Producto;Si;No;Si;"PIE DE AMIGO PAR 4X5";;1781;Unidad;"HOGAR Y COCINA";;1400,000000;2521,000000;19.00;3000;2521,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305784
Producto;Si;No;Si;"PIE DE AMIGO PAR 5X6";;1782;Unidad;"HOGAR Y COCINA";;1400,000000;3361,000000;19.00;4000;3361,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;5118592199776
Producto;Si;No;Si;"PIE DE AMIGO PAR 6X8";;1783;Unidad;"HOGAR Y COCINA";;1800,000000;3782,000000;19.00;4501;3782,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;5118592199783
Producto;Si;No;Si;"PIE DE AMIGO PAR 8X10";;1784;Unidad;"HOGAR Y COCINA";;3000,000000;5042,000000;19.00;6000;5042,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;5118592199790
Producto;Si;No;Si;"PIE DE AMIGO REFORZADO 10X12 UNIDAD VERA";;1785;Unidad;"HOGAR Y COCINA";23705;4500,000000;7143,000000;19.00;8500;7143,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;27704495023700
Producto;Si;No;Si;"PIE DE AMIGO REFORZADO 3X4 UNIDAD VERA";;1786;Unidad;"HOGAR Y COCINA";23622;1721,000000;2941,000000;19.00;3500;2941,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;27704495023625
Producto;Si;No;Si;"PIE DE AMIGO REFORZADO 4X6 UNIDAD VERA";;1787;Unidad;"HOGAR Y COCINA";23648;2220,000000;3782,000000;19.00;4501;3782,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;27704495023649
Producto;Si;No;Si;"PIE DE AMIGO REFORZADO 6X8 UNIDAD VERA";;1788;Unidad;"HOGAR Y COCINA";23663;2271,000000;4202,000000;19.00;5000;4202,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;27704495023663
Producto;Si;No;Si;"PIE DE AMIGO REFORZADO 8X10 UNIDAD VERA";;1789;Unidad;"HOGAR Y COCINA";23689;3490,000000;5462,000000;19.00;6500;5462,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;27704495023687
Producto;Si;No;Si;"PIEDRA PARA AFILAR 1"" TRUPER";;1792;Unidad;"ABRASIVOS Y CONSUMIBLES";11667;9586,000000;14706,000000;19.00;17500;14706,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7501206611630
Producto;Si;No;Si;"PILA 9V ALKALINA ENERGIZER";;1793;Unidad;ELECTRICOS;;9849,000000;14706,000000;19.00;17500;14706,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;"=""039800013613"""
Producto;Si;No;Si;"PILA AA UNIDAD TRONEX";;1795;Unidad;ELECTRICOS;;800,000000;1261,000000;19.00;1501;1261,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305785
Producto;Si;No;Si;"PILA AAA UNIDAD TRONEX";;1796;Unidad;ELECTRICOS;;800,000000;1261,000000;19.00;1501;1261,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305786
Producto;Si;No;Si;"PILA CR 1220 ALKALINA GP UNIDAD";;1797;Unidad;ELECTRICOS;;1700,000000;2185,000000;19.00;2600;2185,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305787
Producto;Si;No;Si;"PILA CR 2016  ENERGIZER UNIDAD";;1798;Unidad;ELECTRICOS;;1700,000000;2185,000000;19.00;2600;2185,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;8888021300192
Producto;Si;No;Si;"PILA CR 2016 LITHIUM GP UNIDAD";;1799;Unidad;ELECTRICOS;;1700,000000;2185,000000;19.00;2600;2185,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305788
Producto;Si;No;Si;"PILA CR 2025 ENERGIZER UNIDAD";;1800;Unidad;ELECTRICOS;;1700,000000;2185,000000;19.00;2600;2185,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;8888021300161
Producto;Si;No;Si;"PILA CR 2032 ENERGIZER UNIDAD";;1801;Unidad;ELECTRICOS;;1550,000000;2185,000000;19.00;2600;2185,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;8888021300185
Producto;Si;No;Si;"PILA CR 2032 LITHIUM GP UNIDAD";;1802;Unidad;ELECTRICOS;;1700,000000;2185,000000;19.00;2600;2185,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305789
Producto;Si;No;Si;"PILA LR 1130 GP UNIDAD";;1803;Unidad;ELECTRICOS;;1700,000000;2521,000000;19.00;3000;2521,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;6970905251101
Producto;Si;No;Si;"PILA LR 44 GP UNIDAD";;1804;Unidad;ELECTRICOS;;1700,000000;2521,000000;19.00;3000;2521,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;4891199015496
Producto;Si;No;Si;"PILA ROJA TIPO C BLISTER PAR TRONEX";;3282;Unidad;ELECTRICOS;THRO14D;4403,000000;5882,000000;19.00;7000;5882,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7707249650067
Producto;Si;No;Si;"PILA TIPO C UNIDAD PANASONIC";;1805;Unidad;ELECTRICOS;;1900,000000;2521,000000;19.00;3000;2521,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;39800011398
Producto;Si;No;Si;"PILA TIPO D UNIDAD EVEREADY";;1807;Unidad;ELECTRICOS;;2000,000000;3025,000000;19.00;3600;3025,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305790
Producto;Si;No;Si;"PILAS AA PAR ALKALINA ENERGIZER";;1808;Unidad;ELECTRICOS;50%;4369,000000;6723,000000;19.00;8000;6723,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;"=""039800015464"""
Producto;Si;No;Si;"PILAS AA PAR CARBON VARTA / EVEREADY";;1809;Unidad;ELECTRICOS;;1485,000000;2353,000000;19.00;2800;2353,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305791
Producto;Si;No;Si;"PILAS AA PAR EVEREADY";;1810;Unidad;ELECTRICOS;50%;1640,000000;2521,000000;19.00;3000;2521,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;7702087505425
Producto;Si;No;Si;"PILAS AA PAR RECARGABLES ENERGIZER";;1811;Unidad;ELECTRICOS;10393597;16639,000000;23529,000000;19.00;28000;23529,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;8888021301410
Producto;Si;No;Si;"PILAS AAA PAR ALKALINA ENERGIZER";;3347;Unidad;ELECTRICOS;10392463;4627,000000;6723,000000;19.00;8000;6723,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;"=""039800014009"""
Producto;Si;No;Si;"PILAS AAA PAR ALKALINA VARTA";;1812;Unidad;ELECTRICOS;;2958,000000;4622,000000;19.00;5500;4622,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305792
Producto;Si;No;Si;"PILAS AAA PAR CARBON VARTA / EVEREADY";;1813;Unidad;ELECTRICOS;;1200,000000;2101,000000;19.00;2500;2101,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305793
Producto;Si;No;Si;"PILAS AAA PAR EVEREADY";;1814;Unidad;ELECTRICOS;;1640,000000;2521,000000;19.00;3000;2521,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;8999002604755
Producto;Si;No;Si;"PILAS TIPO D ENERGIZER PAR MAX";;1806;Unidad;ELECTRICOS;"10392464  40%";12303,000000;17227,000000;19.00;20500;17227,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;"=""039800011398"""
Producto;Si;No;Si;"PIN DE PASO PARA CARRO";;3664;Unidad;"HERRAJES Y SOPORTES";;200,000000;336,000000;19.00;400;336,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305794
Producto;Si;No;Si;"PINCEL N 1 REDONDO";;3474;Unidad;"PINTURAS Y DISOLVENTES";145;341,000000;840,000000;19.00;1000;840,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305795
Producto;Si;No;Si;"PINCEL N 10 PLANO";;3471;Unidad;"PINTURAS Y DISOLVENTES";153;1320,000000;2101,000000;19.00;2500;2101,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305796
Producto;Si;No;Si;"PINCEL N 10 REDONDO";;3483;Unidad;"PINTURAS Y DISOLVENTES";145;1320,000000;2101,000000;19.00;2500;2101,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305797
Producto;Si;No;Si;"PINCEL N 11 PLANO";;3472;Unidad;"PINTURAS Y DISOLVENTES";153;1590,000000;2521,000000;19.00;3000;2521,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305798
Producto;Si;No;Si;"PINCEL N 11 REDONDO";;3484;Unidad;"PINTURAS Y DISOLVENTES";145;1590,000000;2521,000000;19.00;3000;2521,000000;;413505;Ventas;143505;Inventarios;613505;"Costos del inventario";;;9101020305799
