Nombre;Referencia;Unidad de medida;Categoria;Descripcion;Costo inicial;Precio base;Impuesto;Precio total;Precio general;Código cuenta contable;Cuenta contable;Código cuenta de inventario;Cuenta de inventario;Código cuenta de costo de venta;Cuenta de costo de venta;Código de barras;Marca;Definicion;Caracteristicas;
PISTOLA DE SOLDAR 140W 2Tï¿½ TRUPER;3744;Unidad;HERRAMIENTA ELECTRICA;17548;102600,000000;139496,000000;19.0;166000;139496,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7501206665527;TRUPER 17548;Marca Truper ;PRODUCTO: Nombre: PISTOLA DE SOLDAR 2 TEMPERATURAS 140W PRETUL CAU-140Marca: TRUPERDESCRIPCIÓN:PISTOLA DE SOLDAR 2 TEMPERATURAS 140W PRETUL CAU-140- Temperatura alta: 140W(480°)- Temperatura baja: 100W(320°)- Ciclo de trabajo: 1 min de trabajo x 4 min de descanso MÁS DETALLES:Peso del paquete: 1.0 kgMaterial: Metal plásticoCondición: NuevoSKU: CAU-140.
RATCHET TRIPLE MANDO 1/4""- 3/8""- 1/2"" TRUPER;1961;Unidad;HERRAMIENTA MANUAL;13649;49400,000000;72269,000000;19.0;86000;72269,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7506240621782;TRUPER 13649;"Marca -GENERICA, Modelo 18126, Tipo de llave Allen, Acabado de la llave Brillante, Medidas del cabezal 1/2"" - 3/8"" - 1/4"", Tamaño de la llave 25.5 CM DE LARGO, Tipo de cabezal Ajustable, Materiales CROMO VANADIUM CON MANGO ENCAUCHETADO, Con mango antideslizante Sí, Con diseño ergonómico Sí ";"MANGO RATCHET 3 CUADRANTES ( 1/2'' ) ( 3/8'' ) ( 1/4'' ).ESTA HERRAMIENTA NOS BRINDA LA POSIBILIDAD DE TRABAJAR COPAS CON LOS 3 CUADRANTES MÁS COMUNES.- ES IDÓNEA PARA TRABAJOS AUTOMOTRICES.- ESTA FABRICADO EN CROMO VANADIUM DE ALTA RESISTENCIA- POSEE AGARRE ENCAUCHETADO PARA MAYOR COMODIDAD.- LARGO DEL RATCHET : 10"" ( 25.5CM ).
MACHOS SEMICONICOS 7/16 TRUPER;3334;Unidad;HERRAMIENTA MANUAL;11411;15200,000000;23950,000000;19.0;28501;23950,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7501206672792;TRUPER 11411;Marca Truper, Modelo 11412 ; Producto: Macho Semicónico De 7/16"" De Cuerda Fina Y 4 CanalesMarca: TruperModelo: 11412** DESCRIPCIÓN **Prepárate para roscar con precisión utilizando el Machuelo Semicónico de 7/16"" x 20 Cuerda Fina de Truper. Este machuelo de alta calidad está diseñado para cortar roscas internas con precisión y eficiencia en materiales metálicos. Con su diseño semicónico y una cuerda gruesa de 14 hilos por pulgada, proporciona una guía suave y precisa para obtener roscas uniformes y duraderas. Confía en la calidad y precisión de Truper para lograr resultados profesionales en tus proyectos de roscado.** CARACTERÍSTICAS **~ Medida: 7/16"".~ Hilos por pulgada: 20.~ Número de canales: 4.~ Cuerda: UNF (Cuerda fina).** PRINCIPALES USOS **~ Carpintería ~ Construcción.
PISTOLA PARA PINTAR BAJA PRESION NARANJA TRUPER;1852;Unidad;HERRAMIENTA MANUAL;19510;36212,000000;51261,000000;19.0;61001;51261,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7506240659426;TRUPER 19510;;Marca Truper, Línea Serie 200, Modelo 19000, Color Naranja, Voltaje 110V, Potencia 0 W, Tipo de pistola baja presión, Volumen del tanque 1 L, Presión de trabajo 50 bar, Tipos de pintura aceptados Resistente a los solventes, Con aire caliente No, Material de la pistola Metal ;Pinta de una manera más rápida, eficiente y prolija con la pistola eléctrica Truper. Lo que tienes que saber de este producto, Voltaje: 110VLa presión de trabajo es de 50bar.El tipo de pintura aceptado es: resistente a los solventes.Pinta de una manera más rápida y eficiente., Voltaje: 110VLa presión de trabajo es de 50bar.El tipo de pintura aceptado es: resistente a los solventes.Pinta de una manera más rápida y eficiente.
COPA MANDO 1/2 6 PUNTAS 17 MM TRUPER;820;Unidad;HERRAMIENTA MANUAL;13267;4328,000000;7143,000000;19.0;8500;7143,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7501206615546;TRUPER 13267;;TECHNO FRUIT COLOR 100 ml. mas peroxido 150ml nota el producto se envia con peroxido de 20 vol, si lo desea de 10 vol o 30 vol o 40 vol escribir al interno cuando realices la compra FAMILIATechno Fruit Color.DESCRIPCIÓNCrema Colorante Permanente a Oxidación, de elevada cosmeticidad enriquecida con Garcinia Mangostana. Su rica formulacion, enriquecida con la tecnología “Keratin Delivery System” actúa en sinergia con la elevada concentración de agentes antioxidantes derivados de la Garcinia Mangostana, para garantizar reflejos brillantes y una coloración de larga duración, asegurando el máximo respeto a la estructura del cabello. El “Keratin Delivery System” es un eficaz sistema de vehiculización de los pigmentos colorantes y los principios activos al interior de la estructura del cabello, que ofrece una excelente cobertura de los cabellos blancos y la máxima expresión cromática. Las propiedades de la Gracinia Manogostana combate los agentes oxidantes externos y la formación de radicales libres, garantizando un resultado uniforme y una larga duración del color.
COPA MANDO 3/8 6 PUNTAS 6 MM TRUPER;4157;Unidad;HERRAMIENTA MANUAL;13670;3125,000000;4622,000000;19.0;5500;4622,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7501206616000;TRUPER 13670;Marca Truper, Modelo 13776 ;Copa Estándar Larga 6 Puntas 16mm TRUPERIdeal en mecánica general, automotriz ó industrial-Acero al cromo vanadio-Medida: 16mm -Excede en promedio un 100% la norma en torque ASME B107.110Garantía del vendedor: 1 años.
GRATA COPA ALAMBRE TRENZADO 3""X 14 MM TRUPER;1263;Unidad;HERRAMIENTA MANUAL;14184;8223,000000;13445,400000;19.0;16000,0;13445,400000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7501206656310;TRUPER 14184;Marca Toolcraft, Modelo TC1279 ;Grata Copa Trenzada 5"" Marca: Toolcraft Código: TC1279 ¡Prepárate para marcar la diferencia con ToolCraft! Nuestra marca trae consigo la perfecta combinación entre calidad, precisión y durabilidad. Cada herramienta es una obra maestra diseñada para alcanzar la excelencia en cada proyecto que emprendas. Descubre el poder de crear con ToolCraft y lleva tus habilidades al siguiente nivel. CARACTERÍSTICAS ¤ Fabricada en acero al carbón. ¤ Útil en superficies planas e irregulares y áreas grandes. ¤ Diámetro: 5"". ¤ Calibre: 0.35 mm. ¤ Entrada: 14 mm. ¤ Largo de alambre: 25 mm. ¤ Revoluciones: 6.500 rpm. ¤ Tipo de alambre: Fino. ¤ Por su seguridad nunca sobrepase el número de rpm establecido. PRINCIPALES USOS ¤ Trabajo pesado y desbaste en metales. ¤ Uso en esmeriladora. FACTURA ELECTRÓNICA Todos nuestros productos ofertados son con IVA incluido, por lo que podrás solicitar tu factura electrónica después de que realices tu compra. Realizamos facturas a empresas y personas."
JUEGO DE 3 ADAPTADORES EXTENSION COPAS 1/4, 3/8, 1/2 TRUPER;3964;Unidad;HERRAMIENTA MANUAL;10752;8082,000000;10924,000000;19.0;13000;10924,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7506240658085;TRUPER 10752;Marca T&G, Modelo Tg, Tipos de producto Adaptador para atornillador ;Duradero: el adaptador de enchufe de impacto se compone de acero al cromo vanadio que ha sido tratado térmicamente para tener una dureza de más de 60HRC, proporcionando una excelente resistencia al desgaste. Al no pulir el adaptador, aseguramos aún más la dureza del adaptador, haciendo que las herramientas sean menos propensas a roturas y doblez, y adecuadas para trabajos de alto impacto. La superficie del adaptador de controlador está recubierta con galvanoplastia para evitar el óxido y aumentar la resistencia al desgaste, por lo que es más duradero.
PISTOLA DE SILICONA 4"" X 5/16 TRUPER;1850;Unidad;HERRAMIENTA ELECTRICA;17535;13680,000000;21849,000000;19.0;26000;21849,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7501206645406;TRUPER 17535;Marca Truper, Modelo Pipe-1/2, Tipo de producto Pistola de silicona, Color Naranja, Voltaje 110V, Formato de venta Unidad, Potencia máxima 25 W, Potencia nominal 25 W, Tipo de alimentación Eléctrica, Usos recomendados Reparaciones, Escolar, Largo 16 cm, Altura 14 cm, Diámetro de la barra de pegamento 13 mm, Con diseño ergonómico Sí, Con boquillas intercambiables No, Con luz LED No, Con soporte Sí ;La Pistola de Silicona Eléctrica Truper 17536 es el complemento perfecto para tus proyectos de manualidades y reparaciones. Con su potencia de 25w y alimentación eléctrica, podrás trabajar de manera eficiente y precisa. Su color naranja le da un toque llamativo y moderno. Este modelo, PIPE-1/2, es ideal para todo tipo de trabajos, desde pequeñas manualidades hasta reparaciones más grandes. Además, viene en un práctico pack de una unidad, para que puedas comenzar a utilizarla de inmediato. No pierdas la oportunidad de adquirir esta pistola de silicona de la reconocida marca Truper y disfrutar de su calidad y durabilidad. Lo que tienes que saber de este producto, Unidades por pack: 1Formato de venta: UnidadVoltaje: 110VDiámetro de barra permitida: 13mm.Con soporte incluído.Usos recomendados: reparaciones., Unidades por pack: 1Formato de venta: UnidadVoltaje: 110VDiámetro de barra permitida: 13mm.Con soporte incluído.Usos recomendados: reparaciones.
EXTENSION PARA RACHET 2 1/2"" MANDO 1/2 TRUPER;4274;Unidad;HERRAMIENTA MANUAL;13414;6810,000000;10504,000000;19.0;12500;10504,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7501206647509;TRUPER 13414;Marca Diago, Modelo 3 piezas, Tipo de llave Plana, Acabado de la llave Cromado, Tipo de cabezal Ajustable, Con mango antideslizante Sí, Con diseño ergonómico Sí ;Juego De Llave Saca Bujias Rachet + Extensión + Copas- Tamaño del ratchet 3/8, ideal para una amplia gama de aplicaciones, permitiendo acceder a lugares de difícil acceso con facilidad.- Largo de la Extensión: 70MM, ofreciendo la extensión adecuada para trabajar en espacios reducidos.- Incluye tamaños de 16MM y 21MM, adaptándose a las necesidades más comunes.Este juego de herramientas es perfecto para trabajos automotrices, reparaciones en el hogar y cualquier tarea que requiera un conjunto confiable y robusto. Su construcción en acero asegura una larga vida útil, mientras que su diseño ergonómico permite un uso cómodo y eficiente. Incluye:1 Ratchet 3/8 de 180MM.1 Extensión 3/8 de 70MM.1 Dado de 16MM 1 Dado de 21MM.
CINTA METRICA FIBRA DE VIDRIO 20 M TRUPER;710;Unidad;HERRAMIENTA MANUAL;12638;24422,000000;35294,000000;19.0;42000;35294,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7501206630051;TRUPER 12638;Marca Truper, Modelo 12638, Formato de venta Unidad, Largo de la cinta 20 m, Ancho de la cinta 15 mm, Peso 310 g, Unidades de medida cm, ft, Material de la cinta Fibra de vidrio, Material de la superficie Plástico, Es retráctil Sí, Es plegable Sí, Con botón de tranca Sí, Con gancho magnético Sí, Con diseño ergonómico Sí ;Cinta larga cubierta con carcasa fabricada en ABS con TPR resistente a impactos.  Cinta de fibra de vidrio recubierta de PVC que permite limpiarse fácilmente.  Graduada por ambos lados.  Especificaciones:  Ref: TP20ME  Longitud: 20 metros - 66 ft  Ancho de la cinta: 14.5 mm  Espesor de la cinta: 0.47 mm  Escala: cm - m / in - ft  Color de la cinta: Amarillo  Peso: 310 gramos  Cinta de fibra de vidrio recubierta de PVC que permite que pueda mojarse y limpiarse fácilmente.  Carcasa de ABS con TPR resistente a impactos.  Graduada por ambos lados.  Ideal para: Construcción, ingeniería civil, etc. Lo que tienes que saber de este producto, Unidades por pack: 1Formato de venta: Unidad15mm de ancho.Unidades de medida: cm. Superficie de plástico y cinta de fibra de vidrio.Es plegable.Posee botón de tranca.Posee gancho magnético.Diseño ergonómico., Unidades por pack: 1Formato de venta: Unidad15mm de ancho.Unidades de medida: cm. Superficie de plástico y cinta de fibra de vidrio.Es plegable.Posee botón de tranca.Posee gancho magnético.Diseño ergonómico.
MACETA OCTOGONAL 4 LB TRUPER;1532;Unidad;HERRAMIENTA MANUAL;16508;33150,000000;46218,000000;19.0;54999;46218,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7501206630327;TRUPER 16508;Marca Pretul, Tipo de martillo Maceta ;MARRO 11'' X 3 lb MANGO MADERACódigo: 22216Especificaciones:Ancho de caras: 38 mmCabeza: 3 lbDureza en caras: 60 HRcEmpaque: AtadoLongitud de la cabeza: 118 mmMango: 11'' (279.4mm)Características:Acabado en pintura de polvo poliéster color negro con caras laqueadasCabeza tipo nevada forjada en acero alto carbonoMango fabricado en madera de encino, enceradoUsos:Construcción, demolición.
BISTURI 25 MM REFORZADO PLASTICO CON ALMA METALICA TRUPER;4297;Unidad;HERRAMIENTA MANUAL;17904;11266,000000;16807,000000;19.0;20000;16807,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7506240622161;TRUPER 17904;Marca Truper, Modelo CUT-7, Tipo de cutter Plegable, Formato de venta Unidad, Color Naranja, Materiales del mango Plástico, Con traba de seguridad Sí, Ancho de la hoja 25 mm, Incluye hojas de repuesto Sí, Cantidad de hojas de repuesto 3, Usos recomendados reforzado, Capacidad de almacenamiento de hojas 0 ;El Bisturí Profesional 25mm Alma Metálica Truper 17904 es la herramienta ideal para quienes buscan precisión y durabilidad. Este cutter plegable cuenta con un seguro automático y un sistema de cambio automático de navaja, lo que facilita su uso y garantiza la seguridad del usuario. Su diseño ergonómico y robusto, con un mango de plástico en color naranja, proporciona un agarre cómodo y seguro. La hoja, con un ancho de 25 mm y un espesor de 0.7 mm, es perfecta para cortes precisos. Además, incluye una traba de seguridad para mayor protección. Empacado individualmente en blíster, este bisturí es una excelente opción para profesionales y aficionados. Lo que tienes que saber de este producto, Unidades por pack: 1Formato de venta: UnidadEl material del mango es plástico.Cuenta con traba de seguridad.El ancho de la hoja es 25mm.Incluye 3 hojas de respuesto.Se recomienda su uso en: reforzado., Unidades por pack: 1Formato de venta: UnidadEl material del mango es plástico.Cuenta con traba de seguridad.El ancho de la hoja es 25mm.Incluye 3 hojas de respuesto.Se recomienda su uso en: reforzado.
BARRA AGRICOLA 1-1/8 1200mm x 102mm TRUPER;3549;Unidad;HERRAMIENTA MANUAL;19985;51000,000000;71428,571429;5.0;75000;71428,571429;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7506240607403;TRUPER 19985;"Marca Truper, Modelo 19988, Largo total 150 cm, Diámetro 1 "", Peso 8 kg, Forma Recta, Materiales Acero ";• Fabricada en acero medio carbono• Uso en construcción y agrícola.
GRATA COPA  ALAMBRE ONDULADO 3"" MULTI-ROSCA TRUPER;4146;Unidad;HERRAMIENTA MANUAL;100857;11900,000000;17647,000000;19.0;21000;17647,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7506240679134;TRUPER 100857;Marca Truper, Modelo 100857 ;"CARDA DE COPA, ALAMBRE ONDULADO FINO, 3"", MULTI ROSCACÓDIGO: 100857 CLAVE: CO-508MRCARACTERÍSTICAS• Fabricada de acero al carbono• Acabado fino• Para superficies irregulares en limpieza de metales,eliminación de óxido, rebabas• Entrada multirosca 5/8"" y M14 compatible con otrasmarcas del mercado• Compatibles con las esmeriladoras Truper y PretulParaesmeriladorade 4 1/2""ESPECIFICACIONESDiámetro 3""Eje Multi-roscaEspesor 15/32""Largo del alambre 23 mmVelocidad 12,500 rpmCalibre 0.3 mm (0.012"")Empaque individual Blíster.
CINCEL DE CORTE FRIO 3/4 x 10"" TRUPER;4244;Unidad;HERRAMIENTA MANUAL;12145;11219,000000;16807,000000;19.0;20000;16807,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7501206633533;TRUPER 12145;Marca Truper, Modelo C-3/4X10, Tipo de herramienta Cincel, Ancho de la hoja 1,9 cm, Largo 2,5 cm, Formas de las hojas Plana, Tipo de formón o cincel Plano, Material de la hoja Acerp al cromo vanadio, Material del mango Cromo vanadio, Superficies aptas Concreto, Es apto para martillo demoledor No ;"El cincel de corte frío de 3/4 X 10"", es un producto de la reconocida marca Truper, sinónimo de calidad y durabilidad. Este cincel está fabricado en acero al cromo vanadio, un material resistente y duradero que garantiza un rendimiento excepcional y una larga vida útil. La hoja de este cincel tiene un ancho de 19 mm, lo que proporciona un corte preciso y eficiente. A pesar de su robustez, este cincel tiene un peso ligero de 290 g, lo que facilita su manejo y reduce la fatiga durante su uso. El mango de este cincel también está hecho de cromo vanadio, lo que asegura un agarre firme y seguro. Este cincel no es apto para martillo demoledor, pero sus cabezas grandes incrementan el área de impacto, lo que lo hace ideal para una variedad de trabajos de corte. El producto viene en un empaque individual en tarjeta plástica, lo que garantiza su protección durante el transporte. El código de producto es 12145 y la clave de producto es C-3/4X10. El cincel tiene un largo de 10"" (25 cm) y un diámetro de cabeza de 18.5 mm. Lo que tienes que saber de este producto, Ancho de la hoja: 1.9 cmLargo: 2.5 cmLa hoja está hecha de acerp al cromo vanadio.Con mango de cromo vanadio., Ancho de la hoja: 1.9 cmLargo: 2.5 cmLa hoja está hecha de acerp al cromo vanadio.Con mango de cromo vanadio."
JUEGO DE 32 DESTORNILLADORES PARA JOYERO TRUPER;3324;Unidad;HERRAMIENTA MANUAL;14162;15200,000000;24790,000000;19.0;29500;24790,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7506240640431;TRUPER 14162;Marca Truper, Modelo 14162, Unidades por envase 32, Tamaño de la punta 0,7, Forma de la punta Plana, Phillips, Torx, Torx con seguro, bristol y estrella, Material del mango ALUNINIO, Largo de la varilla 5 cm ;ARTICULO : NUEVOMARCA: TRUPER Líder Mundial en la fabricación de herramienta manual y EléctricaDescripciónJuego de desarmador de joyero de 30 piezas*Características:- Recomendado para electrónica y trabajos de precisión- Forjadas en acero al Cr-V- Desarmador con cabeza giratoria- Mango de aluminio- Porta puntas magnéticas- Extensión rígida- Puntas de acero cal cromo vanadio-Puntas: 9 Pala 0.7 a 4 mm, 4 Estrella PH000 a PH1- Puntas: 3 Torx T4 a T6, 5 Torx con seguro T7 a T15, 8 Hexagonales 0.7 a 4 mm, 1 Estrella 0.8 mm- 3 torx- 5 torx con seguro- 8 hexagonales- 9 planas- 4 phillips- 1 estrella de 5 puntos- Incluye extensión para puntas- Incluye estuche3 puntas Torx T4 - T5 - T65 puntas Torx con seguro T7 - T8 -T9 - T10 - T158 puntas hexagonales 0,7 mm - 0,9 mm 1,3 mm - 1,5 mm - 2 mm 2,5 mm - 3 mm - 4 mm9 puntas planas 0,7 mm - 1 mm - 1,2 mm 1,5 mm - 2 mm - 2,5 mm 3 mm - 3,5 mm - 4 mm4 puntas Phillips PH000 - PH00 - PH0 - PH11 punta estrella de 5 puntos 0,8 mm.
PINZAS PARA TIERRA 500 A TRUPER;1837;Unidad;HERRAMIENTA MANUAL;14235;17480,000000;27731,000000;19.0;33000;27731,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7501206600290;TRUPER 14235;;Fabricadas con lámina de acero galvanizada*Conexiones y mordazas de latón*Resortes de alta presión para asegurar el contacto, mayor fuerza de agarre*Mangos más cómodos.
LIMA PLANA BASTARDA 4"" TRUPER;4161;Unidad;HERRAMIENTA MANUAL;15138;3299,000000;5042,000000;19.0;6000;5042,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;9101020307310;TRUPER 15138;Marca Truper, Modelo 15138, Tipos de limas Plana, Textura de las limas Bastarda, Largo x Ancho 10 cm x 13 mm, Peso 27,5 g, Materiales aptos Acero, Fundicioón, laton, Con mango Sí ;"Lima Plana, Bastarda 4"" Marca: Truper Código: 15138 CARACTERÍSTICAS ¤ Picado doble para desbaste rápido. ¤ Largo: 4"" (10 cm). ¤ Ancho: 1/2"" (13 mm). ¤ Espesor: 1/8"" (3 mm). ¤ Tipo de lima: Plana. PRINCIPALES USOS ¤ Desbaste en superficies planas y esquinas. ¤ Acabados finos. ¤ Acero, fundición y latón. DIMENSIONES DEL PRODUCTO 1.1 cm x 14.4 cm x 0.3 cm FACTURA ELECTRÓNICA Todos nuestros productos ofertados son con IVA incluido, por lo que podrás solicitar tu factura electrónica después de que realices la compra. Realizamos facturas a empresas y personas."
COPA MANDO 1/2 6 PUNTAS 23 MM TRUPER;832;Unidad;HERRAMIENTA MANUAL;13273;6487,000000;10084,000000;19.0;12000;10084,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7501206648698;TRUPER 13273;Marca Truper, Modelo 100896, Herramientas compatibles Copa de impacto, Pistolas de impacto ;"¡Copa Estándar De Impacto Métrica 6 Puntas 23 Mm Marca: Truper Código: 100896 CARACTERÍSTICAS ¤ Fabricados en acero al cromo molibdeno con acabado fosfatado resistente a la corrosión. ¤ Sistema de sujeción Truper-Drive con puntas convexas que aseguran y aumentan el torque sin dañar tuercas ni cabezas de tornillos. ¤ Medidas marcadas para fácil identificación. ¤ Bocas biseladas para acoplamientos rápidos ¤ Mando: 1/2"" (12.7 mm). ¤ Puntas: 6. ¤ Largo: 38.1 mm. ¤ Medida: 23 mm. ¤ Torsión: 5.045 lb/in. INCLUYE ¤ 1 Copa. PRINCIPALES USOS ¤ Ideales para herramientas neumáticas. NORMA O CERTIFICACIÓN ¤ Excede ASME B107.110. FACTURA ELECTRÓNICA Todos nuestros productos ofertados son con IVA incluido, por lo que podrás solicitar tu factura electrónica después de que realices la compra. Realizamos facturas a empresas y personas."
GRATA TRENZADA PARA PULIDORA 6"" TRUPER;3858;Unidad;HERRAMIENTA MANUAL;11597;31384,000000;44118,000000;19.0;52500;44118,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7501206600238;TRUPER 11597;Marca Truper, Modelo ERGO-4580, Tipo de pulidora eléctrica De mano, Voltaje 110V, Velocidad máxima de pulido 12.000 rpm, Potencia 850 W, Peso 2,5 kg, Largo 28 cm ;"Pulidora 4-1/2""Motor de 800 W, montado sobre balero de bolas para mayor vida útil y mejor desempeñoMango ajustable a 3 posiciones para mayor controlDiseño delgado, ergonómico, compacto y ligeroInterruptor con función de uso continuoPara esmerilar y cortar acero, tubos, hierro en ángulo, ladrillos, azulejos, piedra y/o piezas de cerámica.Incluye disco 4 1/2 de pulir truper
CRUCETAS PARA RUEDA 18"" TRUPER;856;Unidad;HERRAMIENTA MANUAL;15480;31160,000000;45378,000000;19.0;54000;45378,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7501206643471;TRUPER 15480;Marca Truper, Modelo 15480 ;CRUCETA PARA RUEDAMedida de las copas: 17mm, 3/4"", 13/16"", 7/8""Tamaño: 18 pulgadas
JUEGO DE 5 SEGUETAS PARA CALADORA ""T"" CORTE METAL TRUPER;4727;Unidad;HERRAMIENTA MANUAL;18132;7452,000000;11765,000000;19.0;14000;11765,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;751206677698;TRUPER 18132;"Marca Truper, Modelo ST-127-D, Herramientas compatibles SIERRACALADORA, SIERRATIPO""T"" ";JUEGO SEGUETAS CALADORA 5 PZ ZANCO ''T''Especificaciones: Empaque: Blister, Zanco: Tipo ''T''Blíster con 5 seguetas 8 DPP zanco ""T"" corte recto ideal para cortar aluminio grueso, PVC y plásticos en general.• Fabricadas en acero alta velocidad• Corte básico• Zanco ""T"" compatible con otras marcas del mercadoCaracterísticas:Fáciles de cambiar y altamente resistentesSeguetas Resistentes para madera fabricadas en acero al cromo vanadioSeguetas Resistentes para metales fabricadas en acero alta velocidadUsos:Para cortar metal, PVC y otros materialesLlevamos más de 20 años con local fisico en la ciudad de Cali, contamos con los productos en stock, ofrecemos tambien retiro en persona.Quedamos atentos a responder dudas e inquitudes 
MOTOR TOOL Y KIT DE 97 ACCESORIOS TRUPER;1657;Unidad;HERRAMIENTA MANUAL;17449;133560,000000;194958,000000;19.0;232000;194958,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7506240642015;TRUPER 17449;Marca Truper, Modelo MOTO-KIT-121, Modelo alfanumérico 100757, Voltaje 110V, Modelo detallado 100757, Funciones del minitorno NoAplica, Incluye batería No, Voltaje de la batería 220V, Fuente de alimentación Eléctrica, Cantidad de accesorios 121, Accesorios incluidos Maletín, Con eje flexible Sí, Peso 0 kg ;Este mototool es la herramienta multifuncional perfecta para que realices tus proyectos favoritos. Gracias a sus accesorios, podrás hacer diversas tareas y trabajar con distintos materiales.Con el mototool Truper podrás realizar cortes, pulidos y grabados precisos. Al ser fácil de manipular y de un material resistente, podrás realizar trabajos en varios materiales sin dificultades. Lo que tienes que saber de este producto, Voltaje: 110VFuente de alimentación: eléctrica.Contiene 121 accesorios. Batería con voltaje de 220V.Accesorio incluido: maletín., Voltaje: 110VFuente de alimentación: eléctrica.Contiene 121 accesorios. Batería con voltaje de 220V.Accesorio incluido: maletín.
FUMIGADOR 3L (0.8GAL) TRUPER;3597;Unidad;HERRAMIENTA MANUAL;10835;36212,000000;51429,000000;5.0;54000;51429,000000;413505;Ventas;143505.0;Inventarios;613505.0;Costos del inventario;7506240652939;TRUPER 10835;Marca Vikingos, Línea PULVERIZADOR, Modelo ASPERSORA 3L N VK, Tipo de pulverizador Manual de compresión previa, Tipo de batería Manual, Capacidad total 3 L, Capacidad útil 3 L, Altura del pulverizador x Ancho del pulverizador x Largo del pulverizador 34 cm x 16 cm x 16 cm, Peso 300 g, Presión máxima 5 atm, Material del cuerpo Plástico, Material de la boquilla Plástico, Con válvula de seguridad Sí, Incluye cargador No, Incluye batería No ;Fumigadora Aspersor Para Jardín y Exteriores.-        Bomba fumigadora a presión.-        Recarga manual a bombeo.-        Gatillo de activación.-        Bloqueo de gatillo.-        Boquilla ajustable.-        Agarre cómodo.-        Capacidad máxima: 3 litros.-        Altura: 34 cm-        Ancho: 16 cm-        Diámetro de boca: 4.6 cmAspersora fumigadora para jardín. Pulveriza líquidos como insecticidas, herbicidas y fertilizantes. Podrás rociar fácilmente en espacios de difícil acceso, la boquilla graduable permite ajustar el tamaño y la dirección de la riega. El gatillo cuenta con un mecanismo para que se bloquee haciendo que ya no tengas que sostener el gatillo para rociar.Te ayudará a regar las plantas de una manera eficiente. Podrás rociar productos para el control de plagas y fitosanitarios en cultivos pequeños u hogar.Si tienes cualquier tipo de duda o pregunta no dudes en ponerla en la sección de preguntas. Tenemos atención rápida y especializada para cualquier duda que se presente.Garantía:• Todos nuestros productos tienen una garantía hábil de 1 mes a partir del momento en el que recibas el producto.
